Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,IMU_FOOT_L_YAW,IMU_FOOT_L_PITCH,IMU_FOOT_L_ROLL,IMU_FOOT_R_YAW,IMU_FOOT_R_PITCH,IMU_FOOT_R_ROLL,
27.63,0.00,-0.28,-2.58,-0.01,0.36,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.64,0.00,-0.28,-2.58,-0.01,0.36,-5.22,9.00,8.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.65,0.00,-0.28,-2.58,-0.01,0.36,-5.22,7.00,8.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.66,0.00,-0.28,-2.58,-0.01,0.36,-5.22,9.00,8.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.67,0.00,-0.28,-2.58,-0.01,0.36,-5.22,9.00,9.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.68,0.00,-0.28,-2.58,-0.01,0.36,-5.22,9.00,8.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.69,0.00,-0.28,-2.58,-0.01,0.36,-5.22,10.00,8.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
27.70,0.00,-0.28,-2.57,-0.01,0.36,-5.22,10.00,7.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.71,0.00,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.72,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.73,0.00,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.74,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,7.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.75,0.00,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.76,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.77,0.00,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.78,0.00,-0.28,-2.57,-0.01,0.36,-5.22,9.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.79,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.80,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.81,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,10.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.82,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.83,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.84,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.85,0.00,-0.28,-2.57,-0.01,0.36,-5.22,9.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.86,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.87,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.88,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.89,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.90,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.91,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.92,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.93,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.94,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.95,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.96,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.97,0.00,-0.28,-2.57,-0.01,0.36,-5.22,7.00,9.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.98,0.00,-0.28,-2.57,-0.01,0.36,-5.22,7.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
27.99,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.01,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.02,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.03,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.04,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.05,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.06,0.00,-0.28,-2.57,-0.01,0.36,-5.22,6.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.07,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.08,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.09,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
28.10,0.00,-0.28,-2.57,-0.01,0.36,-5.23,7.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.23,
28.11,0.00,-0.28,-2.57,-0.01,0.36,-5.23,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.23,
28.12,0.00,-0.28,-2.57,-0.01,0.36,-5.23,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.23,
28.13,0.00,-0.28,-2.57,-0.01,0.36,-5.23,9.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.23,
28.14,0.00,-0.28,-2.57,-0.01,0.36,-5.23,8.00,9.00,0.00,-0.28,-2.57,-0.01,0.36,-5.23,
28.15,0.01,-0.28,-2.57,-0.01,0.36,-5.23,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.23,
28.16,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.17,0.01,-0.28,-2.57,-0.01,0.37,-5.22,6.00,13.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.18,0.01,-0.28,-2.57,-0.01,0.37,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.19,0.01,-0.28,-2.57,-0.01,0.37,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.20,0.01,-0.28,-2.57,-0.01,0.37,-5.22,8.00,20.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.21,0.01,-0.28,-2.57,-0.01,0.37,-5.22,9.00,19.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.22,0.01,-0.28,-2.57,-0.01,0.37,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.23,0.01,-0.28,-2.57,-0.01,0.37,-5.22,7.00,16.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.24,0.01,-0.28,-2.57,-0.02,0.37,-5.22,8.00,6.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.25,0.01,-0.28,-2.57,-0.02,0.37,-5.22,14.00,15.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.26,0.01,-0.28,-2.57,-0.01,0.37,-5.22,9.00,7.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.27,0.01,-0.28,-2.57,-0.01,0.37,-5.22,8.00,23.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.28,0.01,-0.28,-2.57,-0.01,0.37,-5.22,8.00,23.00,0.01,-0.28,-2.57,-0.01,0.37,-5.22,
28.29,0.01,-0.28,-2.57,-0.02,0.37,-5.22,8.00,6.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.30,0.01,-0.28,-2.57,-0.02,0.37,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.31,0.01,-0.28,-2.57,-0.02,0.37,-5.22,8.00,6.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.32,0.01,-0.28,-2.57,-0.02,0.37,-5.22,6.00,18.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.33,0.01,-0.28,-2.57,-0.02,0.37,-5.22,10.00,6.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.34,0.01,-0.28,-2.57,-0.02,0.37,-5.22,10.00,9.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.35,0.01,-0.28,-2.57,-0.02,0.37,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.36,0.01,-0.28,-2.57,-0.02,0.37,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.37,-5.22,
28.37,0.01,-0.28,-2.57,-0.02,0.36,-5.22,8.00,5.00,0.01,-0.28,-2.57,-0.02,0.36,-5.22,
28.38,0.01,-0.28,-2.57,-0.02,0.36,-5.22,6.00,12.00,0.01,-0.28,-2.57,-0.02,0.36,-5.22,
28.39,0.01,-0.28,-2.57,-0.02,0.36,-5.23,9.00,9.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.40,0.01,-0.28,-2.57,-0.02,0.36,-5.23,7.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.41,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.42,0.01,-0.28,-2.57,-0.02,0.36,-5.23,10.00,15.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.43,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,13.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.44,0.01,-0.28,-2.57,-0.02,0.36,-5.23,9.00,9.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.45,0.01,-0.28,-2.57,-0.02,0.36,-5.23,6.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.46,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.47,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,5.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.48,0.01,-0.28,-2.57,-0.02,0.36,-5.23,9.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.49,0.01,-0.28,-2.57,-0.02,0.36,-5.23,7.00,14.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.50,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.51,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,18.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.52,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,25.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.53,0.01,-0.28,-2.57,-0.02,0.36,-5.23,6.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.54,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.55,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,19.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.56,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.57,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,5.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.58,0.01,-0.28,-2.57,-0.02,0.36,-5.23,8.00,15.00,0.01,-0.28,-2.57,-0.02,0.36,-5.23,
28.59,0.01,-0.28,-2.57,-0.02,0.35,-5.23,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.60,0.01,-0.28,-2.57,-0.02,0.35,-5.23,9.00,7.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.61,0.01,-0.28,-2.57,-0.02,0.35,-5.23,9.00,6.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.62,0.01,-0.28,-2.57,-0.02,0.35,-5.23,8.00,17.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.63,0.01,-0.28,-2.57,-0.02,0.35,-5.23,12.00,12.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.64,0.01,-0.28,-2.57,-0.02,0.35,-5.23,9.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.65,0.01,-0.28,-2.57,-0.02,0.35,-5.23,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.66,0.01,-0.28,-2.57,-0.02,0.35,-5.23,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.67,0.01,-0.28,-2.57,-0.02,0.35,-5.23,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.23,
28.68,0.01,-0.28,-2.57,-0.02,0.35,-5.22,9.00,5.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.69,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.70,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.71,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.72,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.73,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.74,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.75,0.01,-0.28,-2.57,-0.02,0.35,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.76,0.01,-0.28,-2.57,-0.02,0.35,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.02,0.35,-5.22,
28.77,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.78,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.79,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.80,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.81,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.82,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.83,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.84,0.01,-0.28,-2.57,-0.01,0.35,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.01,0.35,-5.22,
28.85,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.86,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.87,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,10.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.88,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.89,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.90,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.91,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.92,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.93,0.01,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.94,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.95,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.96,0.01,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.97,0.01,-0.28,-2.57,-0.01,0.36,-5.22,9.00,8.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.98,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
28.99,0.01,-0.28,-2.57,-0.01,0.36,-5.22,10.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
29.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,8.00,9.00,0.01,-0.28,-2.57,-0.01,0.36,-5.22,
29.01,0.00,-0.28,-2.57,-0.01,0.36,-5.22,6.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
29.02,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
29.03,0.00,-0.28,-2.57,-0.01,0.36,-5.22,10.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
29.04,0.00,-0.28,-2.57,-0.01,0.36,-5.22,8.00,8.00,0.00,-0.28,-2.57,-0.01,0.36,-5.22,
29.05,0.00,-0.28,-2.58,-0.01,0.36,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.36,-5.22,
29.06,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.07,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.08,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.09,0.00,-0.28,-2.58,-0.01,0.37,-5.22,9.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.10,0.00,-0.28,-2.58,-0.01,0.37,-5.22,9.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.11,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.12,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.13,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.14,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.15,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.16,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.17,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.18,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.19,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.20,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.21,0.00,-0.28,-2.58,-0.01,0.37,-5.22,9.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.22,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.23,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.24,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.25,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.26,0.00,-0.28,-2.58,-0.01,0.37,-5.22,9.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.27,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.28,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.29,0.00,-0.28,-2.58,-0.01,0.37,-5.22,7.00,9.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.30,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.31,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.32,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.33,0.00,-0.28,-2.58,-0.01,0.37,-5.22,9.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.34,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.35,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.36,0.00,-0.28,-2.58,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.37,0.00,-0.28,-2.58,-0.01,0.37,-5.22,7.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.38,0.00,-0.28,-2.58,-0.01,0.37,-5.22,7.00,8.00,0.00,-0.28,-2.58,-0.01,0.37,-5.22,
29.39,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.40,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.41,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.42,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.43,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.44,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.45,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.46,0.00,-0.28,-2.59,-0.01,0.37,-5.22,9.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.47,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.48,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.49,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.50,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.51,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.52,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.53,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.54,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.55,0.00,-0.28,-2.59,-0.01,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.01,0.37,-5.22,
29.56,0.00,-0.28,-2.59,-0.02,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.02,0.37,-5.22,
29.57,0.00,-0.28,-2.59,-0.02,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.02,0.37,-5.22,
29.58,0.00,-0.28,-2.59,-0.02,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.02,0.37,-5.22,
29.59,0.00,-0.28,-2.59,-0.02,0.37,-5.22,9.00,8.00,0.00,-0.28,-2.59,-0.02,0.37,-5.22,
29.60,0.00,-0.28,-2.59,-0.02,0.37,-5.22,8.00,8.00,0.00,-0.28,-2.59,-0.02,0.37,-5.22,
29.61,0.00,-0.28,-2.59,-0.02,0.37,-5.22,8.00,9.00,0.00,-0.28,-2.59,-0.02,0.37,-5.22,
