Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,
37.14,15.08,12.93,-21.40,16.16,-31.41,-16.24,1013.00,1012.00,
37.15,15.24,14.08,-20.01,16.30,-31.60,-16.56,1014.00,1011.00,
37.16,15.35,15.37,-18.57,16.48,-31.78,-16.96,1014.00,1012.00,
37.17,15.43,16.76,-17.14,16.66,-31.97,-17.43,1014.00,1012.00,
37.18,15.47,18.19,-15.82,16.86,-32.29,-17.98,1014.00,1011.00,
37.19,15.50,19.63,-14.65,17.05,-32.75,-18.56,1014.00,1012.00,
37.20,15.54,20.95,-13.61,17.25,-33.30,-19.20,1014.00,1012.00,
37.21,15.63,22.12,-12.61,17.45,-33.81,-19.86,1013.00,1012.00,
37.22,15.75,23.22,-11.61,17.68,-34.30,-20.54,1014.00,1012.00,
37.23,15.85,24.41,-10.60,17.90,-34.85,-21.16,1014.00,1012.00,
37.24,15.95,25.62,-9.59,18.10,-35.53,-21.72,1013.00,1012.00,
37.25,16.10,26.72,-8.57,18.25,-36.33,-22.20,1014.00,1012.00,
37.26,16.27,27.75,-7.51,18.35,-37.11,-22.62,1014.00,1011.00,
37.27,16.42,28.79,-6.44,18.44,-37.84,-23.00,1014.00,1012.00,
37.28,16.54,29.93,-5.41,18.50,-38.51,-23.32,1013.00,1011.00,
37.29,16.64,31.13,-4.44,18.56,-39.19,-23.53,1014.00,1010.00,
37.30,16.74,32.32,-3.51,18.61,-39.89,-23.63,1013.00,1012.00,
37.31,16.84,33.37,-2.69,18.64,-40.62,-23.66,1014.00,1013.00,
37.32,16.94,34.25,-1.98,18.70,-41.37,-23.70,1014.00,1011.00,
37.33,17.02,34.94,-1.39,18.82,-42.19,-23.82,1015.00,1012.00,
37.34,17.10,35.53,-0.80,18.93,-43.05,-23.98,1014.00,1012.00,
37.35,17.21,36.10,-0.14,19.00,-43.93,-24.14,1014.00,1012.00,
37.36,17.37,36.71,0.64,19.05,-44.80,-24.30,1013.00,1012.00,
37.37,17.57,37.46,1.49,19.14,-45.68,-24.50,1014.00,1012.00,
37.38,17.80,38.38,2.36,19.27,-46.64,-24.73,1013.00,1012.00,
37.39,18.04,39.30,3.16,19.39,-47.70,-24.96,1014.00,1012.00,
37.40,18.27,40.10,3.87,19.53,-48.88,-25.17,1013.00,1011.00,
37.41,18.46,40.79,4.42,19.61,-50.02,-25.30,1014.00,1012.00,
37.42,18.62,41.37,4.88,19.65,-51.07,-25.35,1014.00,1011.00,
37.43,18.73,41.83,5.28,19.72,-51.99,-25.37,1014.00,1012.00,
37.44,18.78,42.23,5.63,19.86,-52.82,-25.41,1014.00,1012.00,
37.45,18.77,42.57,5.90,20.04,-53.54,-25.46,1014.00,1011.00,
37.46,18.73,42.87,6.09,20.20,-54.18,-25.49,1014.00,1012.00,
37.47,18.65,43.15,6.18,20.33,-54.72,-25.49,1014.00,1012.00,
37.48,18.51,43.47,6.20,20.46,-55.18,-25.49,1014.00,1012.00,
37.49,18.33,43.89,6.17,20.62,-55.72,-25.55,1014.00,1012.00,
37.50,18.12,44.36,6.10,20.79,-56.42,-25.65,1014.00,1012.00,
37.51,17.90,44.78,6.01,20.88,-57.34,-25.76,1014.00,1011.00,
37.52,17.68,45.12,5.89,20.86,-58.37,-25.80,1013.00,1010.00,
37.53,17.46,45.37,5.76,20.78,-59.44,-25.79,1014.00,1012.00,
37.54,17.25,45.55,5.67,20.76,-60.45,-25.81,1014.00,1012.00,
37.55,17.05,45.78,5.63,20.80,-61.34,-25.83,1014.00,1011.00,
37.56,16.86,46.05,5.61,20.94,-62.05,-25.86,1013.00,1011.00,
37.57,16.70,46.31,5.61,21.22,-62.63,-25.95,1014.00,1012.00,
37.58,16.55,46.50,5.60,21.58,-63.11,-26.07,1014.00,1011.00,
37.59,16.42,46.70,5.52,21.98,-63.45,-26.22,1014.00,1012.00,
37.60,16.31,46.88,5.39,22.40,-63.66,-26.40,1013.00,1011.00,
37.61,16.18,47.00,5.28,22.75,-63.72,-26.53,1014.00,1011.00,
37.62,16.05,47.09,5.18,22.99,-63.66,-26.58,1014.00,1011.00,
37.63,15.90,47.17,5.06,23.14,-63.54,-26.61,1013.00,1012.00,
37.64,15.75,47.22,4.91,23.26,-63.48,-26.65,1014.00,1012.00,
37.65,15.59,47.15,4.71,23.31,-63.50,-26.70,1014.00,1012.00,
37.66,15.45,46.89,4.45,23.22,-63.59,-26.66,1014.00,1012.00,
37.67,15.33,46.49,4.13,22.94,-63.68,-26.48,1014.00,1012.00,
37.68,15.23,45.98,3.77,22.49,-63.70,-26.12,1012.00,1011.00,
37.69,15.14,45.47,3.39,21.85,-63.59,-25.60,1014.00,1012.00,
37.70,15.07,44.95,3.02,21.12,-63.32,-24.95,1013.00,1012.00,
37.71,15.01,44.34,2.68,20.30,-62.86,-24.21,1014.00,1012.00,
37.72,14.97,43.55,2.33,19.45,-62.21,-23.41,1014.00,1011.00,
37.73,14.93,42.60,1.92,18.55,-61.31,-22.54,1013.00,1012.00,
37.74,14.90,41.58,1.45,17.74,-60.22,-21.72,1013.00,1010.00,
37.75,14.87,40.54,0.99,17.12,-58.99,-20.99,1013.00,1010.00,
37.76,14.86,39.47,0.52,16.71,-57.73,-20.38,1013.00,1012.00,
37.77,14.89,38.35,0.07,16.40,-56.42,-19.84,1013.00,1012.00,
37.78,14.98,37.09,-0.36,16.15,-55.12,-19.39,1015.00,1013.00,
37.79,15.16,35.60,-0.80,15.93,-53.83,-19.02,1014.00,1012.00,
37.80,15.39,33.85,-1.26,15.70,-52.42,-18.69,1014.00,1012.00,
37.81,15.65,32.03,-1.77,15.47,-50.85,-18.38,1014.00,1013.00,
37.82,15.91,30.30,-2.28,15.25,-49.00,-18.06,1014.00,1011.00,
37.83,16.16,28.74,-2.76,15.06,-46.95,-17.71,1015.00,1011.00,
37.84,16.41,27.20,-3.22,14.92,-44.74,-17.33,1014.00,1012.00,
37.85,16.70,25.61,-3.64,14.82,-42.68,-16.95,1014.00,1012.00,
37.86,17.03,24.02,-3.99,14.67,-40.85,-16.55,1013.00,1012.00,
37.87,17.40,22.49,-4.27,14.43,-39.27,-16.12,1014.00,1011.00,
37.88,17.80,21.07,-4.45,14.12,-37.80,-15.63,1014.00,1011.00,
37.89,18.15,19.71,-4.56,13.81,-36.37,-15.13,1013.00,1012.00,
37.90,18.40,18.35,-4.69,13.51,-34.88,-14.64,1014.00,1012.00,
37.91,18.57,16.84,-4.90,13.18,-33.23,-14.14,1015.00,1012.00,
37.92,18.69,15.14,-5.22,12.87,-31.49,-13.65,1014.00,1012.00,
37.94,18.75,13.47,-5.65,12.65,-29.66,-13.17,1014.00,1012.00,
37.94,18.78,12.07,-6.08,12.52,-27.91,-12.75,1014.00,1012.00,
37.96,18.78,10.96,-6.50,12.46,-26.24,-12.40,1014.00,1012.00,
37.96,18.75,10.03,-6.93,12.47,-24.73,-12.13,1014.00,1012.00,
37.97,18.73,9.07,-7.38,12.53,-23.32,-11.92,1014.00,1012.00,
37.98,18.78,7.96,-7.74,12.64,-22.07,-11.77,1014.00,1011.00,
37.99,18.92,6.78,-7.98,12.77,-20.99,-11.71,1014.00,1012.00,
38.01,19.07,5.74,-8.14,12.93,-19.96,-11.72,1014.00,1012.00,
38.01,19.22,4.93,-8.29,13.10,-18.79,-11.75,1014.00,1012.00,
38.03,19.37,4.23,-8.46,13.31,-17.29,-11.74,1014.00,1012.00,
38.03,19.57,3.50,-8.62,13.59,-15.53,-11.67,1014.00,1011.00,
38.04,19.86,2.68,-8.82,13.92,-13.64,-11.55,1013.00,1012.00,
38.06,20.19,1.85,-9.10,14.28,-11.94,-11.45,1014.00,1012.00,
38.06,20.55,1.07,-9.41,14.61,-10.56,-11.41,1014.00,1012.00,
38.08,20.91,0.40,-9.72,14.87,-9.56,-11.45,1014.00,1011.00,
38.08,21.27,-0.13,-10.00,15.03,-8.73,-11.57,1014.00,1012.00,
38.10,21.64,-0.52,-10.29,15.08,-7.94,-11.74,1013.00,1012.00,
38.10,22.04,-0.89,-10.57,15.06,-7.11,-11.91,1014.00,1011.00,
38.12,22.41,-1.31,-10.84,15.04,-6.19,-12.05,1014.00,1012.00,
38.12,22.74,-1.71,-11.16,15.06,-5.22,-12.14,1014.00,1011.00,
38.13,23.08,-2.05,-11.46,15.14,-4.24,-12.17,1014.00,1012.00,
38.15,23.50,-2.23,-11.74,15.24,-3.36,-12.17,1013.00,1012.00,
38.15,23.90,-2.22,-11.97,15.31,-2.58,-12.18,1014.00,1012.00,
38.17,24.16,-2.21,-12.15,15.32,-1.96,-12.19,1014.00,1012.00,
38.17,24.35,-2.28,-12.28,15.25,-1.57,-12.20,1014.00,1011.00,
38.19,24.51,-2.40,-12.41,15.10,-1.43,-12.20,1014.00,1012.00,
38.19,24.59,-2.54,-12.58,14.91,-1.47,-12.17,1014.00,1012.00,
38.21,24.59,-2.68,-12.76,14.70,-1.63,-12.12,1014.00,1012.00,
38.22,24.54,-2.83,-13.02,14.50,-1.88,-12.04,1014.00,1012.00,
38.22,24.47,-2.94,-13.39,14.29,-2.25,-11.94,1013.00,1012.00,
38.24,24.44,-2.99,-13.79,14.05,-2.70,-11.83,1014.00,1011.00,
38.24,24.45,-3.00,-14.12,13.81,-3.23,-11.71,1014.00,1012.00,
38.26,24.48,-2.99,-14.37,13.58,-3.81,-11.60,1014.00,1011.00,
38.26,24.52,-2.98,-14.58,13.35,-4.46,-11.51,1014.00,1012.00,
38.28,24.52,-2.96,-14.75,13.15,-5.14,-11.45,1014.00,1012.00,
38.28,24.41,-2.91,-14.89,12.98,-5.83,-11.41,1014.00,1011.00,
38.29,24.17,-2.81,-15.03,12.84,-6.49,-11.40,1013.00,1012.00,
38.31,23.82,-2.69,-15.17,12.69,-7.17,-11.41,1014.00,1012.00,
38.31,23.39,-2.58,-15.30,12.52,-7.93,-11.42,1014.00,1012.00,
38.33,22.92,-2.45,-15.43,12.35,-8.81,-11.42,1014.00,1012.00,
38.33,22.42,-2.30,-15.50,12.17,-9.78,-11.40,1014.00,1012.00,
38.35,21.92,-2.13,-15.51,12.02,-10.72,-11.37,1014.00,1012.00,
38.36,21.42,-1.95,-15.46,11.91,-11.62,-11.35,1014.00,1012.00,
38.37,20.89,-1.78,-15.38,11.89,-12.43,-11.36,1014.00,1012.00,
38.38,20.30,-1.64,-15.32,12.02,-13.13,-11.46,1014.00,1012.00,
38.38,19.59,-1.55,-15.32,12.35,-13.66,-11.67,1014.00,1012.00,
38.40,18.75,-1.50,-15.43,12.92,-14.00,-12.04,1014.00,1012.00,
38.40,17.77,-1.45,-15.64,13.67,-14.12,-12.56,1014.00,1012.00,
38.42,16.66,-1.36,-15.90,14.47,-14.05,-13.19,1014.00,1012.00,
38.43,15.47,-1.23,-16.22,15.29,-13.91,-13.91,1014.00,1012.00,
38.44,14.24,-1.06,-16.57,16.10,-13.85,-14.65,1013.00,1012.00,
38.45,13.09,-0.90,-16.87,16.93,-13.94,-15.40,1014.00,1012.00,
38.46,12.02,-0.74,-17.07,17.77,-14.18,-16.10,1014.00,1011.00,
38.47,11.02,-0.59,-17.17,18.66,-14.47,-16.78,1014.00,1011.00,
38.47,9.97,-0.45,-17.21,19.61,-14.66,-17.44,1014.00,1012.00,
38.49,8.79,-0.33,-17.21,20.63,-14.63,-18.13,1014.00,1012.00,
38.50,7.50,-0.29,-17.19,21.66,-14.37,-18.84,1013.00,1012.00,
38.51,6.11,-0.28,-17.20,22.65,-13.93,-19.58,1014.00,1012.00,
38.52,4.69,-0.18,-17.29,23.58,-13.41,-20.29,1014.00,1012.00,
38.53,3.27,0.02,-17.46,24.48,-12.92,-20.91,1013.00,1012.00,
38.54,1.98,0.23,-17.63,25.36,-12.46,-21.46,1014.00,1012.00,
38.55,0.86,0.39,-17.70,26.22,-12.03,-21.94,1013.00,1011.00,
38.56,-0.10,0.49,-17.63,27.14,-11.60,-22.42,1014.00,1012.00,
38.57,-1.03,0.61,-17.42,28.11,-11.14,-22.89,1014.00,1012.00,
38.58,-1.97,0.79,-17.19,29.17,-10.52,-23.38,1014.00,1012.00,
38.59,-2.95,0.92,-17.10,30.25,-9.72,-23.87,1014.00,1010.00,
38.60,-4.00,1.01,-17.27,31.41,-8.78,-24.39,1014.00,1011.00,
38.61,-5.20,1.01,-17.68,32.57,-7.79,-24.90,1014.00,1011.00,
38.62,-6.49,0.87,-18.23,33.72,-6.78,-25.41,1014.00,1012.00,
38.63,-7.81,0.67,-18.82,34.77,-5.82,-25.89,1014.00,1012.00,
38.64,-9.05,0.52,-19.29,35.67,-4.94,-26.27,1014.00,1012.00,
38.65,-10.14,0.43,-19.59,36.46,-4.14,-26.54,1013.00,1012.00,
38.66,-10.99,0.41,-19.74,37.14,-3.42,-26.65,1013.00,1012.00,
38.67,-11.61,0.42,-19.78,37.77,-2.76,-26.63,1014.00,1011.00,
38.68,-12.06,0.40,-19.77,38.37,-2.20,-26.53,1014.00,1012.00,
38.69,-12.40,0.32,-19.75,38.97,-1.73,-26.44,1013.00,1012.00,
38.70,-12.67,0.18,-19.75,39.54,-1.33,-26.42,1014.00,1012.00,
38.71,-12.90,0.00,-19.79,40.08,-0.94,-26.51,1014.00,1012.00,
38.72,-13.11,-0.20,-19.89,40.56,-0.50,-26.67,1013.00,1012.00,
38.73,-13.29,-0.38,-20.00,40.95,-0.03,-26.83,1013.00,1012.00,
38.74,-13.46,-0.50,-20.09,41.26,0.43,-26.96,1014.00,1012.00,
38.75,-13.56,-0.59,-20.12,41.47,0.81,-27.06,1012.00,1011.00,
38.76,-13.60,-0.68,-20.10,41.62,1.11,-27.11,1014.00,1011.00,
38.77,-13.56,-0.78,-20.02,41.68,1.34,-27.12,1013.00,1012.00,
38.78,-13.41,-0.90,-19.92,41.69,1.56,-27.08,1014.00,1011.00,
38.79,-13.19,-1.02,-19.84,41.64,1.78,-27.01,1014.00,1012.00,
38.80,-12.88,-1.08,-19.79,41.51,2.00,-26.91,1014.00,1011.00,
38.81,-12.51,-1.08,-19.73,41.29,2.19,-26.76,1013.00,1012.00,
38.82,-12.06,-1.07,-19.63,41.03,2.29,-26.53,1013.00,1012.00,
38.83,-11.52,-1.05,-19.50,40.76,2.25,-26.21,1014.00,1012.00,
38.84,-10.90,-0.99,-19.35,40.48,2.07,-25.84,1014.00,1011.00,
38.85,-10.23,-0.86,-19.20,40.17,1.79,-25.47,1012.00,1012.00,
38.86,-9.46,-0.76,-19.08,39.84,1.48,-25.15,1012.00,1012.00,
38.87,-8.60,-0.75,-19.02,39.47,1.18,-24.89,1014.00,1011.00,
38.88,-7.64,-0.78,-19.03,39.05,0.91,-24.70,1014.00,1012.00,
38.89,-6.59,-0.75,-19.06,38.52,0.66,-24.57,1015.00,1011.00,
38.90,-5.41,-0.61,-19.08,34.09,-0.70,-24.10,1014.00,1011.00,
38.91,-4.04,-0.32,-19.02,33.03,-1.17,-23.91,1014.00,1012.00,
38.92,-2.52,0.11,-18.84,31.97,-1.73,-23.69,1014.00,1012.00,
38.93,-0.92,0.64,-18.55,30.93,-2.34,-23.46,1013.00,1012.00,
38.94,0.66,1.21,-18.25,29.89,-2.97,-23.22,1014.00,1012.00,
38.95,2.30,1.78,-18.01,28.88,-3.57,-22.98,1013.00,1012.00,
38.96,3.96,2.23,-17.87,27.86,-4.14,-22.71,1014.00,1012.00,
38.97,5.61,2.55,-17.82,26.88,-4.63,-22.41,1013.00,1011.00,
38.98,7.19,2.80,-17.86,25.95,-5.12,-22.05,1014.00,1012.00,
38.99,8.71,3.10,-17.97,25.17,-5.59,-21.66,1014.00,1012.00,
39.00,10.11,3.49,-18.13,24.47,-6.02,-21.28,1014.00,1011.00,
39.01,11.43,3.94,-18.26,23.81,-6.32,-20.93,1014.00,1012.00,
39.02,12.66,4.36,-18.34,23.16,-6.51,-20.63,1013.00,1012.00,
39.03,13.87,4.69,-18.37,22.52,-6.62,-20.39,1015.00,1012.00,
39.04,15.07,4.92,-18.38,21.91,-6.73,-20.22,1014.00,1012.00,
39.05,16.27,5.09,-18.38,21.36,-6.89,-20.11,1014.00,1011.00,
39.06,17.42,5.29,-18.34,20.91,-7.12,-20.08,1014.00,1011.00,
39.07,18.52,5.55,-18.26,20.55,-7.36,-20.10,1014.00,1012.00,
39.08,19.51,5.78,-18.13,20.25,-7.53,-20.15,1014.00,1011.00,
39.09,20.37,5.91,-17.96,19.99,-7.66,-20.23,1014.00,1012.00,
39.10,21.16,5.97,-17.74,19.77,-7.72,-20.31,1014.00,1012.00,
39.11,21.90,5.96,-17.51,19.55,-7.75,-20.39,1014.00,1012.00,
39.12,22.59,5.91,-17.30,19.35,-7.81,-20.47,1014.00,1012.00,
39.13,23.26,5.88,-17.11,19.17,-7.83,-20.55,1014.00,1012.00,
39.14,23.94,5.92,-16.90,19.01,-7.81,-20.61,1014.00,1011.00,
39.15,24.60,6.07,-16.68,18.87,-7.76,-20.63,1014.00,1012.00,
39.16,25.24,6.35,-16.45,18.73,-7.69,-20.61,1014.00,1011.00,
39.17,25.83,6.69,-16.21,18.57,-7.63,-20.56,1013.00,1012.00,
39.18,26.40,7.04,-15.97,18.38,-7.57,-20.49,1014.00,1012.00,
39.19,26.96,7.37,-15.79,18.18,-7.52,-20.42,1014.00,1012.00,
39.20,27.52,7.68,-15.68,17.98,-7.49,-20.34,1014.00,1011.00,
39.21,28.04,8.02,-15.64,17.82,-7.50,-20.27,1013.00,1012.00,
39.22,28.48,8.44,-15.61,17.70,-7.57,-20.21,1013.00,1012.00,
39.23,28.83,8.95,-15.52,17.59,-7.71,-20.19,1014.00,1011.00,
39.24,29.14,9.43,-15.39,17.49,-7.88,-20.20,1015.00,1012.00,
39.25,29.44,9.83,-15.30,17.42,-8.03,-20.27,1013.00,1012.00,
39.26,29.73,10.17,-15.28,17.37,-8.12,-20.38,1014.00,1011.00,
39.27,30.00,10.49,-15.31,17.33,-8.16,-20.53,1014.00,1011.00,
39.28,30.22,10.82,-15.38,17.31,-8.20,-20.70,1014.00,1012.00,
39.29,30.39,11.17,-15.47,17.28,-8.29,-20.89,1013.00,1012.00,
39.30,30.50,11.59,-15.54,17.24,-8.45,-21.08,1014.00,1012.00,
39.31,30.57,12.13,-15.56,17.18,-8.66,-21.27,1013.00,1011.00,
39.32,30.64,12.73,-15.55,17.11,-8.83,-21.44,1014.00,1012.00,
39.33,30.78,13.34,-15.54,17.03,-8.97,-21.61,1014.00,1012.00,
39.34,30.98,13.85,-15.51,16.96,-9.09,-21.77,1014.00,1012.00,
39.35,31.22,14.26,-15.42,16.92,-9.20,-21.92,1014.00,1012.00,
39.36,31.45,14.64,-15.29,16.90,-9.31,-22.03,1014.00,1012.00,
39.37,31.62,15.04,-15.12,16.87,-9.36,-22.13,1014.00,1012.00,
39.38,31.72,15.42,-14.96,16.81,-9.34,-22.21,1014.00,1012.00,
39.39,31.76,15.80,-14.84,16.71,-9.31,-22.24,1014.00,1012.00,
39.40,31.74,16.20,-14.77,16.58,-9.27,-22.18,1013.00,1012.00,
39.41,31.65,16.62,-14.72,16.45,-9.27,-22.08,1014.00,1012.00,
39.42,31.51,17.04,-14.66,16.33,-9.33,-21.97,1014.00,1010.00,
39.43,31.36,17.42,-14.60,16.21,-9.40,-21.88,1014.00,1012.00,
39.44,31.24,17.79,-14.52,16.08,-9.46,-21.83,1014.00,1012.00,
39.45,31.16,18.20,-14.42,15.92,-9.50,-21.80,1014.00,1011.00,
39.46,31.11,18.68,-14.30,15.74,-9.52,-21.78,1014.00,1012.00,
39.47,31.09,19.21,-14.19,15.53,-9.55,-21.77,1014.00,1012.00,
39.48,31.06,19.73,-14.07,15.30,-9.60,-21.76,1014.00,1011.00,
39.49,30.99,20.24,-13.96,15.06,-9.67,-21.77,1014.00,1012.00,
39.50,30.85,20.75,-13.83,14.84,-9.74,-21.80,1013.00,1011.00,
39.51,30.63,21.23,-13.68,14.64,-9.79,-21.85,1015.00,1012.00,
39.52,30.39,21.62,-13.51,14.46,-9.79,-21.91,1014.00,1013.00,
39.53,30.20,21.88,-13.35,14.29,-9.74,-21.98,1014.00,1011.00,
39.54,30.07,22.02,-13.27,14.14,-9.65,-22.03,1014.00,1011.00,
39.55,29.98,22.12,-13.26,13.91,-9.41,-21.94,1013.00,1011.00,
39.56,29.94,22.21,-13.29,13.64,-9.21,-21.68,1014.00,1012.00,
39.57,29.92,22.32,-13.31,13.44,-9.19,-21.40,1014.00,1011.00,
39.58,29.91,22.46,-13.31,13.20,-9.09,-21.13,1014.00,1012.00,
39.59,29.89,22.60,-13.31,12.94,-8.89,-20.88,1013.00,1012.00,
39.60,29.84,22.71,-13.33,12.62,-8.58,-20.66,1014.00,1012.00,
39.61,29.77,22.81,-13.35,12.27,-8.16,-20.47,1014.00,1012.00,
39.62,29.71,22.93,-13.34,11.89,-7.67,-20.29,1014.00,1012.00,
39.63,29.71,23.01,-13.26,11.52,-7.14,-20.13,1014.00,1011.00,
39.64,29.77,23.03,-13.12,11.17,-6.62,-19.97,1014.00,1012.00,
39.65,29.89,23.02,-12.95,10.87,-6.14,-19.80,1014.00,1012.00,
39.66,30.03,23.05,-12.76,10.62,-5.76,-19.62,1013.00,1011.00,
39.67,30.17,23.10,-12.57,10.41,-5.47,-19.40,1015.00,1012.00,
39.68,30.30,23.18,-12.32,10.26,-5.27,-19.17,1014.00,1011.00,
39.69,30.39,23.29,-12.05,10.14,-5.09,-18.91,1014.00,1011.00,
39.70,30.45,23.42,-11.82,10.07,-4.86,-18.66,1015.00,1012.00,
39.71,30.51,23.52,-11.65,10.03,-4.51,-18.41,1014.00,1012.00,
39.72,30.59,23.60,-11.52,10.00,-4.04,-18.19,1014.00,1012.00,
39.73,30.69,23.67,-11.42,9.97,-3.54,-17.99,1014.00,1013.00,
39.74,30.79,23.75,-11.37,9.98,-3.18,-17.77,1013.00,1011.00,
39.75,30.85,23.85,-11.33,10.05,-2.99,-17.52,1014.00,1012.00,
39.76,30.83,23.98,-11.30,10.16,-2.95,-17.22,1014.00,1012.00,
39.77,30.73,24.20,-11.24,10.27,-2.95,-16.88,1014.00,1012.00,
39.78,30.60,24.54,-11.16,10.35,-2.95,-16.51,1014.00,1012.00,
39.79,30.49,24.94,-11.06,10.43,-2.97,-16.12,1014.00,1012.00,
39.80,30.45,25.25,-10.93,10.52,-3.03,-15.71,1014.00,1012.00,
39.81,30.47,25.40,-10.77,10.61,-3.10,-15.32,1014.00,1012.00,
39.82,30.55,25.13,-10.47,10.69,-3.13,-14.96,1013.00,1012.00,
39.83,30.68,24.52,-10.10,10.74,-3.10,-14.61,1014.00,1011.00,
39.84,30.80,23.92,-9.81,10.76,-3.00,-14.27,1014.00,1011.00,
39.85,30.88,23.36,-9.58,10.74,-2.86,-13.93,1014.00,1012.00,
39.86,30.92,22.92,-9.39,10.71,-2.71,-13.60,1014.00,1012.00,
39.87,30.96,22.63,-9.22,10.67,-2.58,-13.27,1014.00,1011.00,
39.88,30.99,22.50,-9.06,10.63,-2.51,-12.94,1014.00,1012.00,
39.89,31.05,22.47,-8.86,10.59,-2.47,-12.59,1014.00,1012.00,
39.90,31.13,22.47,-8.64,10.56,-2.45,-12.23,1014.00,1011.00,
39.91,31.23,22.44,-8.37,10.53,-2.46,-11.85,1014.00,1012.00,
39.92,31.34,22.39,-8.03,10.49,-2.47,-11.47,1014.00,1012.00,
39.93,31.44,22.32,-7.63,10.43,-2.47,-11.10,1014.00,1011.00,
39.94,31.55,22.20,-7.22,10.37,-2.46,-10.78,1014.00,1012.00,
39.95,31.66,22.03,-6.81,10.33,-2.45,-10.50,1014.00,1012.00,
39.96,31.79,21.87,-6.42,10.31,-2.43,-10.24,1014.00,1012.00,
39.97,31.91,21.73,-6.04,10.31,-2.40,-9.98,1014.00,1012.00,
39.98,32.04,21.58,-5.67,10.33,-2.33,-9.70,1014.00,1011.00,
39.99,32.17,21.38,-5.31,10.36,-2.23,-9.40,1013.00,1011.00,
40.00,32.28,21.04,-4.99,10.39,-2.10,-9.06,1014.00,1012.00,
40.01,32.34,20.49,-4.84,10.42,-2.00,-8.69,1014.00,1011.00,
40.02,32.40,19.73,-4.81,10.46,-1.93,-8.28,1014.00,1012.00,
40.03,32.45,18.90,-4.79,10.53,-1.90,-7.88,1014.00,1011.00,
40.04,32.44,18.08,-4.76,10.61,-1.90,-7.46,1014.00,1012.00,
40.05,32.41,17.35,-4.74,10.67,-1.91,-7.05,1014.00,1012.00,
40.06,32.40,16.72,-4.73,10.71,-1.92,-6.67,1014.00,1011.00,
40.07,32.42,16.19,-4.73,10.71,-1.92,-6.28,1014.00,1012.00,
40.08,32.46,15.74,-4.74,10.67,-1.88,-5.91,1014.00,1012.00,
40.09,32.51,15.34,-4.74,10.60,-1.81,-5.55,1014.00,1012.00,
40.10,32.56,14.95,-4.74,10.51,-1.74,-5.26,1014.00,1012.00,
40.11,32.61,14.57,-4.74,10.42,-1.71,-5.03,1014.00,1012.00,
40.12,32.68,14.15,-4.74,10.33,-1.71,-4.84,1014.00,1010.00,
40.13,32.76,13.63,-4.74,10.23,-1.68,-4.68,1014.00,1011.00,
40.14,32.85,13.02,-4.73,10.13,-1.61,-4.52,1014.00,1011.00,
40.15,32.94,12.37,-4.72,10.03,-1.54,-4.32,1014.00,1012.00,
40.16,33.01,11.71,-4.71,9.94,-1.48,-4.07,1014.00,1011.00,
40.17,33.09,11.05,-4.70,9.86,-1.42,-3.76,1014.00,1012.00,
40.18,33.19,10.43,-4.69,9.80,-1.37,-3.37,1014.00,1012.00,
40.19,33.32,9.83,-4.68,9.78,-1.29,-2.95,1014.00,1012.00,
40.20,33.46,9.25,-4.68,9.82,-1.01,-2.58,1014.00,1011.00,
40.21,33.61,8.70,-4.68,9.89,-0.63,-2.36,1013.00,1011.00,
40.22,33.75,8.24,-4.68,9.97,-0.49,-2.26,1014.00,1011.00,
40.23,33.89,7.87,-4.68,10.03,-0.65,-2.24,1014.00,1012.00,
40.24,34.03,7.57,-4.69,10.07,-0.87,-2.26,1013.00,1011.00,
40.25,34.17,7.25,-4.70,10.07,-0.94,-2.28,1014.00,1012.00,
40.26,34.30,6.90,-4.71,10.05,-0.88,-2.26,1014.00,1012.00,
40.27,34.41,6.57,-4.71,10.02,-0.79,-2.24,1014.00,1012.00,
40.28,34.51,6.30,-4.72,10.00,-0.75,-2.23,1013.00,1012.00,
40.29,34.61,6.07,-4.73,9.97,-0.73,-2.23,1014.00,1011.00,
40.30,34.76,5.86,-4.77,9.93,-0.71,-2.22,1014.00,1011.00,
40.31,34.97,5.62,-4.82,9.87,-0.70,-2.21,1013.00,1012.00,
40.32,35.21,5.31,-4.89,9.79,-0.71,-2.21,1014.00,1011.00,
40.33,35.45,4.92,-4.97,9.68,-0.72,-2.21,1013.00,1012.00,
40.34,35.68,4.44,-5.08,9.59,-0.75,-2.21,1013.00,1012.00,
40.35,35.89,3.92,-5.20,9.52,-0.78,-2.21,1014.00,1012.00,
40.36,36.03,3.46,-5.27,9.45,-0.77,-2.21,1014.00,1012.00,
40.37,36.04,3.19,-5.26,9.38,-0.74,-2.20,1014.00,1012.00,
40.38,35.97,3.12,-5.16,9.29,-0.71,-2.19,1014.00,1012.00,
40.39,35.89,3.10,-5.07,9.21,-0.70,-2.18,1014.00,1010.00,
40.40,35.84,3.02,-5.04,9.14,-0.70,-2.18,1014.00,1012.00,
40.41,35.80,2.90,-5.06,9.09,-0.71,-2.18,1013.00,1012.00,
40.42,35.77,2.77,-5.05,9.07,-0.73,-2.18,1014.00,1011.00,
40.43,35.72,2.47,-4.84,9.07,-0.74,-2.18,1014.00,1012.00,
